Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-07-18,216.804,220.012,215.662,218.86,1858100,0.0,0.0
2023-07-19,218.565,221.069,218.451,219.793,1649600,0.0,0.0
2023-07-20,220.259,220.259,217.442,219.888,1959700,0.0,0.0
2023-07-21,221.278,223.724,220.583,222.544,3348400,0.0,0.0
2023-07-24,222.944,224.477,222.354,222.754,2019000,0.0,0.0
2023-07-25,222.256,224.179,221.118,223.748,1547800,1.1,0.0
2023-07-26,223.519,224.915,222.687,223.873,1720100,0.0,0.0
2023-07-27,225.795,226.876,224.188,224.666,1972800,0.0,0.0
2023-07-28,226.637,226.866,224.236,224.848,1767300,0.0,0.0
2023-07-31,224.838,225.661,222.591,224.064,2614800,0.0,0.0
2023-08-01,222.792,224.733,221.998,222.227,2029300,0.0,0.0
2023-08-02,219.75,221.845,219.291,219.492,2298100,0.0,0.0
2023-08-03,218.899,219.215,216.68,216.843,2436000,0.0,0.0
2023-08-04,214.241,216.355,212.73,213.4,2549600,0.0,0.0
2023-08-07,214.432,215.236,212.912,213.572,1902500,0.0,0.0
2023-08-08,210.415,211.745,207.948,211.286,2152100,0.0,0.0
2023-08-09,210.97,211.525,208.981,210.071,2061300,0.0,0.0
2023-08-10,211.821,213.524,209.66,211.238,1815500,0.0,0.0
2023-08-11,211.391,215.389,210.97,213.945,2356300,0.0,0.0
2023-08-14,214.595,216.604,213.906,216.049,2927400,0.0,0.0
2023-08-15,213.792,216.881,213.533,214.088,2079000,0.0,0.0
2023-08-16,214.997,216.977,212.434,212.472,1403500,0.0,0.0
2023-08-17,213.505,214.117,208.235,208.646,1791100,0.0,0.0
2023-08-18,207.986,210.368,207.154,209.794,2250500,0.0,0.0
2023-08-21,209.096,211.008,206.829,208.11,2804800,0.0,0.0
2023-08-22,212.386,217.388,211.592,215.905,4083500,0.0,0.0
2023-08-23,216.116,217.589,215.045,217.292,2390700,0.0,0.0
2023-08-24,216.91,218.966,213.247,213.256,1994800,0.0,0.0
2023-08-25,214.059,216.307,212.089,213.352,1805000,0.0,0.0
2023-08-28,214.232,215.752,211.754,213.017,1726100,0.0,0.0
2023-08-29,213.036,216.814,212.969,216.546,1800600,0.0,0.0
2023-08-30,217.589,220.793,217.283,220.276,2839600,0.0,0.0
2023-08-31,220.793,221.73,220.295,220.439,3433100,0.0,0.0
2023-09-01,222.18,223.777,221.874,222.38,2562000,0.0,0.0
2023-09-05,223.366,223.461,219.922,220.391,2569200,0.0,0.0
2023-09-06,220.209,221.118,218.813,219.607,2123900,0.0,0.0
2023-09-07,220.123,224.159,220.123,223.433,2576600,0.0,0.0
2023-09-08,222.591,223.088,220.63,221.214,2166300,0.0,0.0
2023-09-11,222.553,223.442,221.3,221.807,1657900,0.0,0.0
2023-09-12,221.682,223.662,220.343,220.401,2192600,0.0,0.0
2023-09-13,219.511,220.879,218.201,218.851,2769400,0.0,0.0
2023-09-14,220.075,221.156,218.545,220.812,2621700,0.0,0.0
2023-09-15,218.411,218.411,210.042,210.435,9188500,0.0,0.0
2023-09-18,210.502,212.137,207.747,208.235,3447200,0.0,0.0
2023-09-19,207.001,208.493,204.878,208.024,3449600,0.0,0.0
2023-09-20,208.818,209.689,205.04,205.547,2490000,0.0,0.0
2023-09-21,203.73,204.371,201.023,201.435,2959600,0.0,0.0
2023-09-22,200.411,202.028,200.115,201.32,2940100,0.0,0.0
2023-09-25,201.205,203.587,200.861,203.242,3971600,0.0,0.0
2023-09-26,201.712,202.487,199.091,199.455,2782400,0.0,0.0
2023-09-27,199.971,201.1,197.284,197.944,2860000,0.0,0.0
2023-09-28,197.819,201.224,197.312,198.728,2379000,0.0,0.0
2023-09-29,199.694,201.215,198.269,198.785,2304800,0.0,0.0
2023-10-02,198.345,199.397,195.925,196.777,2264900,0.0,0.0
2023-10-03,195.964,196.079,190.053,191.44,3532500,0.0,0.0
2023-10-04,191.602,192.387,189.823,190.895,2569500,0.0,0.0
2023-10-05,190.187,191.335,188.924,191.096,2233600,0.0,0.0
2023-10-06,189.383,193.238,188.953,190.847,2250800,0.0,0.0
2023-10-09,189.01,192.215,187.901,191.995,1649600,0.0,0.0
