Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-20,42.676,42.743,42.207,42.207,3488400,0.0,0.0
2023-10-23,42.073,42.121,41.299,41.432,3660300,0.0,0.0
2023-10-24,41.681,41.939,41.538,41.71,3401800,0.0,0.0
2023-10-25,41.748,42.484,41.7,42.36,2958500,0.0,0.0
2023-10-26,42.408,42.972,42.236,42.819,3601700,0.0,0.0
2023-10-27,42.704,43.144,42.341,42.494,3369000,0.0,0.0
2023-10-30,42.465,43.183,42.465,42.991,3212700,0.0,0.0
2023-10-31,43.049,43.737,42.848,43.393,3911400,0.0,0.0
2023-11-01,43.575,43.709,43.077,43.412,3638500,0.0,0.0
2023-11-02,43.221,43.651,42.982,43.422,3077600,0.0,0.0
2023-11-03,43.613,43.967,43.374,43.393,3153500,0.0,0.0
2023-11-06,43.403,43.565,43.173,43.192,3822900,0.0,0.0
2023-11-07,43.135,43.412,42.944,43.144,2291400,0.0,0.0
2023-11-08,42.838,42.848,41.652,41.958,5201200,0.0,0.0
2023-11-09,41.978,42.111,41.461,41.978,3540700,0.0,0.0
2023-11-10,42.054,42.15,41.605,41.978,2896400,0.0,0.0
2023-11-13,42.045,42.322,41.786,42.255,4053300,0.0,0.0
2023-11-14,42.303,43.121,42.303,42.592,4148800,0.29,0.0
2023-11-15,42.746,43.17,42.698,42.852,4484200,0.0,0.0
2023-11-16,42.12,42.399,40.984,41.071,8093800,0.0,0.0
2023-11-17,41.071,41.177,40.532,40.859,10563500,0.0,0.0
2023-11-20,40.917,41.504,40.734,41.321,4563400,0.0,0.0
2023-11-21,41.427,41.639,40.955,41.408,3916100,0.0,0.0
2023-11-22,41.591,42.226,41.504,42.188,5558500,0.0,0.0
2023-11-24,42.351,42.602,42.072,42.534,2414400,0.0,0.0
2023-11-27,42.467,42.707,42.313,42.448,4145200,0.0,0.0
2023-11-28,42.255,42.448,42.043,42.284,5242600,0.0,0.0
2023-11-29,42.236,42.303,41.831,42.014,8349900,0.0,0.0
2023-11-30,41.928,43.275,41.369,42.621,16309400,0.0,0.0
2023-12-01,42.852,43.093,42.082,42.939,6252600,0.0,0.0
2023-12-04,42.89,43.853,42.804,43.006,5079100,0.0,0.0
2023-12-05,43.141,43.179,42.717,42.852,4036800,0.0,0.0
2023-12-06,42.794,42.987,42.563,42.881,4029300,0.0,0.0
2023-12-07,42.996,43.285,42.717,43.131,3399900,0.0,0.0
2023-12-08,43.198,43.507,42.89,42.919,2819800,0.0,0.0
2023-12-11,43.006,43.478,42.602,43.41,4328400,0.0,0.0
2023-12-12,43.487,43.487,42.467,42.602,4237700,0.0,0.0
2023-12-13,42.602,43.064,42.37,43.054,5002600,0.0,0.0
2023-12-14,42.939,43.016,41.889,41.966,8067300,0.0,0.0
2023-12-15,42.014,42.804,41.918,42.467,18723600,0.0,0.0
2023-12-18,42.717,43.853,42.428,43.834,7225800,0.0,0.0
2023-12-19,43.689,43.757,43.093,43.391,5410800,0.0,0.0
2023-12-20,43.208,43.603,42.861,43.324,4541100,0.0,0.0
2023-12-21,43.43,43.68,42.919,43.343,3408800,0.0,0.0
2023-12-22,43.324,43.728,43.17,43.458,2444000,0.0,0.0
2023-12-26,43.372,43.709,43.237,43.535,2851200,0.0,0.0
2023-12-27,43.612,43.641,43.352,43.526,2929500,0.0,0.0
2023-12-28,43.487,43.689,43.324,43.487,2051000,0.0,0.0
2023-12-29,43.584,44.017,43.449,44.007,3424900,0.0,0.0
2024-01-02,43.978,44.797,43.892,44.546,4977100,0.0,0.0
