Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-13,115.28,119.97,115.28,119.75,600200,0.0,0.0
2023-02-14,118.58,119.0,115.56,117.15,548000,0.0,0.0
2023-02-15,115.72,118.39,115.4,118.21,475200,0.0,0.0
2023-02-16,115.29,117.87,114.44,116.02,489600,0.0,0.0
2023-02-17,115.15,115.15,111.82,113.93,857800,0.0,0.0
2023-02-21,111.67,111.83,106.81,107.09,646800,0.0,0.0
2023-02-22,106.79,108.93,106.79,107.72,503700,0.0,0.0
2023-02-23,108.44,108.7,105.46,107.07,647800,0.0,0.0
2023-02-24,104.68,104.85,102.28,104.0,610900,0.0,0.0
2023-02-27,105.3,105.8,102.85,102.92,507700,0.0,0.0
2023-02-28,103.07,104.43,102.53,102.85,725700,0.0,0.0
2023-03-01,102.42,103.84,101.17,101.2,506000,0.0,0.0
2023-03-02,99.82,103.51,99.52,103.42,566700,0.0,0.0
2023-03-03,104.59,107.02,103.67,106.43,539000,0.0,0.0
2023-03-06,106.64,106.64,101.92,102.07,696600,0.0,0.0
2023-03-07,102.23,103.11,100.4,100.42,386400,0.0,0.0
2023-03-08,100.82,101.61,99.38,101.55,333700,0.0,0.0
2023-03-09,101.3,102.51,100.1,100.2,598100,0.0,0.0
2023-03-10,100.42,100.42,95.86,97.87,459400,0.0,0.0
2023-03-13,95.83,99.1,94.64,97.0,659500,0.0,0.0
2023-03-14,100.02,100.27,95.85,97.16,530200,0.0,0.0
2023-03-15,94.97,96.01,93.29,94.54,555200,0.0,0.0
2023-03-16,93.76,97.23,92.94,96.49,440600,0.0,0.0
2023-03-17,95.69,96.03,93.12,94.35,1084900,0.0,0.0
2023-03-20,94.47,96.13,94.1,95.07,429200,0.0,0.0
2023-03-21,96.4,99.07,96.4,98.75,520100,0.0,0.0
2023-03-22,98.79,99.35,94.49,94.58,364000,0.0,0.0
2023-03-23,95.49,97.1,93.58,95.07,535200,0.0,0.0
2023-03-24,94.06,96.13,92.68,95.4,441200,0.0,0.0
2023-03-27,96.7,97.33,94.78,95.45,351700,0.0,0.0
2023-03-28,95.42,97.44,95.28,96.23,409800,0.0,0.0
2023-03-29,97.64,97.74,95.74,96.8,525300,0.0,0.0
2023-03-30,98.06,98.56,96.22,96.36,494800,0.0,0.0
2023-03-31,97.27,100.41,97.01,100.22,491700,0.0,0.0
2023-04-03,99.91,100.93,99.15,99.19,475200,0.0,0.0
2023-04-04,99.26,99.39,94.7,95.54,548600,0.0,0.0
2023-04-05,94.66,95.08,92.74,93.61,789700,0.0,0.0
2023-04-06,93.52,93.9,92.45,92.59,559500,0.0,0.0
2023-04-10,92.05,94.74,92.0,94.72,427300,0.0,0.0
2023-04-11,97.35,100.34,96.28,100.12,745600,0.0,0.0
2023-04-12,101.77,102.46,97.7,97.83,754800,0.0,0.0
2023-04-13,98.36,99.43,96.55,98.54,588300,0.0,0.0
2023-04-14,98.67,100.61,97.02,97.94,504400,0.0,0.0
2023-04-17,97.54,99.21,97.4,99.17,350900,0.0,0.0
2023-04-18,99.84,100.04,97.98,98.51,475000,0.0,0.0
2023-04-19,97.42,99.0,97.42,98.62,334900,0.0,0.0
2023-04-20,98.63,98.76,96.7,97.1,490400,0.0,0.0
2023-04-21,97.22,97.58,95.69,96.94,440200,0.0,0.0
2023-04-24,96.95,98.31,96.29,98.19,408300,0.0,0.0
2023-04-25,97.27,97.75,95.45,95.47,489000,0.0,0.0
2023-04-26,94.86,96.24,94.71,94.86,542100,0.0,0.0
2023-04-27,96.11,98.88,95.32,98.78,1067100,0.0,0.0
2023-04-28,105.64,107.12,102.75,105.9,1744500,0.0,0.0
2023-05-01,105.95,106.7,102.79,103.32,856100,0.0,0.0
2023-05-02,103.12,103.63,99.96,101.07,660100,0.0,0.0
2023-05-03,101.25,104.79,100.98,101.63,571800,0.0,0.0
2023-05-04,100.83,101.61,98.75,99.03,527600,0.0,0.0
2023-05-05,100.38,100.47,98.07,100.22,545100,0.0,0.0
2023-05-08,100.38,100.82,99.24,99.89,351900,0.0,0.0
2023-05-09,99.13,100.65,98.56,98.63,522700,0.0,0.0
2023-05-10,100.29,100.92,96.29,97.93,575600,0.0,0.0
2023-05-11,97.6,98.15,96.45,97.76,399000,0.0,0.0
2023-05-12,97.95,98.31,93.29,94.5,545200,0.0,0.0
2023-05-15,95.1,96.54,94.5,96.5,365600,0.0,0.0
2023-05-16,94.91,94.91,91.56,94.15,899400,0.0,0.0
2023-05-17,94.85,96.76,94.77,96.67,449400,0.0,0.0
2023-05-18,96.54,98.74,96.05,98.49,322600,0.0,0.0
2023-05-19,98.98,99.04,95.43,96.57,472000,0.0,0.0
2023-05-22,96.59,97.78,96.18,96.81,569800,0.0,0.0
2023-05-23,96.18,97.44,94.88,95.74,561300,0.0,0.0
