Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-27,77.642,78.517,77.615,77.843,3590400,0.0,0.0
2021-08-30,77.925,77.952,77.205,77.296,2936800,0.0,0.0
2021-08-31,77.159,77.861,76.877,77.26,3969600,0.0,0.0
2021-09-01,77.606,77.606,76.494,76.658,4109000,0.0,0.0
2021-09-02,76.749,77.433,76.685,77.059,3471600,0.0,0.0
2021-09-03,76.913,77.141,76.111,76.248,3300100,0.0,0.0
2021-09-07,75.983,76.248,75.072,75.655,5701400,0.0,0.0
2021-09-08,75.5,76.093,74.926,75.537,3911400,0.0,0.0
2021-09-09,75.592,76.886,75.409,76.257,4521200,0.0,0.0
2021-09-10,76.731,76.986,75.473,75.655,3893400,0.0,0.0
2021-09-13,76.366,76.776,75.437,76.239,4768000,0.0,0.0
2021-09-14,76.385,76.421,74.981,75.418,5253300,0.0,0.0
2021-09-15,75.819,77.533,75.5,77.36,5673400,0.0,0.0
2021-09-16,77.424,77.597,76.457,76.585,5907500,0.0,0.0
2021-09-17,76.193,76.576,75.081,76.011,23128700,0.0,0.0
2021-09-20,74.653,76.202,74.306,76.065,8217100,0.0,0.0
2021-09-21,76.275,76.704,75.355,75.756,5900300,0.0,0.0
2021-09-22,76.539,78.353,76.211,77.724,6233700,0.0,0.0
2021-09-23,78.007,79.301,77.943,79.073,5906800,0.0,0.0
2021-09-24,78.909,79.912,78.718,79.447,4665900,0.0,0.0
2021-09-27,79.967,80.641,79.511,79.611,4162100,0.0,0.0
2021-09-28,79.393,79.967,78.818,79.156,5781200,0.0,0.0
2021-09-29,79.456,80.049,79.019,79.292,3612600,0.0,0.0
2021-09-30,79.748,79.757,78.262,78.353,5642900,0.0,0.0
2021-10-01,79.119,80.149,78.517,79.739,5499500,0.0,0.0
2021-10-04,79.301,80.213,78.782,79.93,5490600,0.0,0.0
2021-10-05,80.213,81.571,79.967,80.869,4820500,0.0,0.0
2021-10-06,80.395,81.489,79.712,81.37,4354100,0.0,0.0
2021-10-07,81.936,82.61,81.808,82.173,3750900,0.0,0.0
2021-10-08,82.309,82.792,81.799,82.601,3342700,0.0,0.0
2021-10-11,82.692,83.294,81.89,81.936,3048000,0.0,0.0
2021-10-12,81.68,82.546,81.27,81.781,3404100,0.0,0.0
2021-10-13,81.863,82.036,80.505,81.744,3285500,0.0,0.0
2021-10-14,82.328,82.464,81.225,81.279,4225300,0.0,0.0
2021-10-15,81.899,83.212,81.735,82.874,4581600,0.0,0.0
2021-10-18,82.127,83.057,81.416,82.765,3898700,0.0,0.0
2021-10-19,82.929,83.394,82.446,83.157,4195100,0.0,0.0
2021-10-20,82.665,83.777,82.109,83.567,3916600,0.0,0.0
2021-10-21,83.248,83.558,82.565,83.503,4274900,0.0,0.0
2021-10-22,83.558,84.151,83.111,83.731,4160800,0.0,0.0
2021-10-25,83.558,83.841,82.674,83.221,5953900,0.0,0.0
2021-10-26,80.477,83.121,79.301,81.27,9122500,0.0,0.0
